top_category_id,bottom_category_id,primary_color_id,secondary_color_id,product_id
0,221,12,12,1180461460
0,221,9,17,1145510550
0,227,16,16,1221713620
0,219,5,17,1535562910
0,224,11,1,1265240340
0,226,17,17,733447820
0,220,17,17,1461079830
0,226,1,2,748136470
8,2174,4,10,1347732310
6,7038,2,17,1353492570
6,9203,1,1,1511015110
6,7037,17,1,1251143100
6,6272,1,17,1422805570
6,7029,1,17,1388303500
6,7038,17,1,1257307810
6,7029,19,19,1148050240
12,1526,17,17,1570965430
12,1485,2,1,1543800100
12,1523,1,17,1248100800
12,1485,4,4,690197660
12,1485,2,17,937791030
5,541,4,17,551110570
12,2843,1,19,497693760
12,1521,16,17,1121545150
12,1485,4,17,1256704400
0,2168,16,1,688625730
5,12112,1,1,1090661360
10,12380,1,17,1307008910
13,6319,1,14,1303546520
0,2168,1,17,1020602190
8,6714,4,17,676996510
0,1768,17,10,683006160
0,1768,14,1,787733110
0,1768,17,19,1519618600
13,1563,17,1,1204056560
13,1563,1,3,1451883990
13,1563,4,4,1069564390
13,1563,1,1,1526511910
13,1563,4,1,1613224990
13,1563,17,1,1276820270
13,1563,19,17,1526510830
13,1563,17,1,1339683280
3,218,4,4,1598474830
3,247,1,1,1274049180
3,11297,14,17,504877960
3,242,1,1,1646254750
12,1811,4,4,758883220
12,1534,1,18,1072004570
12,1524,17,1,580431800
12,1495,1,1,1207344870
12,1495,12,17,1030841060
12,1534,1,17,722102020
12,1526,4,1,1467878040
12,1474,12,17,1550022730
12,1474,1,17,1649388910
12,1532,4,4,695010070
12,1532,2,17,1213018300
12,1470,17,17,1602927540
12,1469,17,17,1524695390
12,1550,1,17,1624653970
12,1550,12,12,1585629830
12,1469,1,17,1639264210
12,1525,1,17,1619452660
12,1550,1,17,1624653280
4,346,11,17,1620768490
4,335,2,2,1534002580
4,2013,17,17,1125891720
4,343,2,17,1639092540
4,2011,2,1,1395485870
4,2008,1,1,1233014290
4,347,7,7,1478204630
4,338,2,17,1034466200
4,2012,1,17,1492732700
4,2013,19,2,1476784180
4,326,1,17,1600213180
4,326,14,1,1603283240
8,326,1,17,1464436060
10,12475,19,17,1309815430
4,327,1,17,1389694770
6,2174,1,17,1332954780
6,6452,12,12,1407702330
6,2174,2,17,934243650
6,6452,2,17,1503193510
6,6453,17,17,606119270
6,6452,4,17,1191341040
6,7069,1,17,643131660
6,2174,1,17,1644173130
6,7042,17,17,771725280
6,6452,4,13,1039097490
6,6452,14,1,742459310
6,6452,2,17,1069157980
8,1107,1,1,1205420770
8,1107,19,14,797674390
8,1109,1,17,1538387750
8,12492,1,1,884035210
8,1109,17,17,727508730
8,1112,19,17,1311005820
8,1109,1,17,1610349100
8,1109,18,17,597531020
5,11143,4,17,1505062990
5,11136,14,17,1251204060
5,11143,4,17,1014207830
5,415,19,17,1084758250
5,11143,17,17,1157495850
5,11143,14,1,935365390
5,11145,2,18,1486034010
5,11143,4,17,1494626830
5,11143,14,17,1036775060
10,1260,1,17,747786370
10,1260,12,12,1342514400
10,1260,1,17,739316180
10,1260,12,12,1415050400
10,1260,12,12,1640915480
10,1260,3,12,1646174280
10,1260,12,12,1639800550
10,1260,19,12,1578696680
10,1260,1,17,745413670
10,1254,17,12,1330257420
10,1260,1,17,871861610
10,6604,14,1,1383528310
10,1260,12,12,1341012840
10,1260,19,12,1332242720
5,536,12,12,1401493560
5,408,17,17,1439047380
5,412,11,17,865144550
5,426,11,17,816718690
5,412,14,14,1261085340
5,412,4,4,561060000
6,6373,2,17,875747900
6,6373,0,17,912768250
6,6373,2,17,1600981840
6,6373,17,17,1578453000
8,97,1,1,1128955200
6,6373,2,17,1557121550
2,6373,19,13,1524055250
6,6373,0,17,517015320
6,6373,2,1,981084280
8,6607,17,1,1506204440
2,11502,12,12,1652777830
8,11647,16,17,1310668020
8,11647,4,17,1454695980
8,11647,16,17,1320171650
8,11647,0,5,1319182870
8,11647,16,17,1313169630
8,11647,4,17,1253487500
8,11647,1,17,831764310
8,11647,16,17,1318607160
8,1920,1,1,1392484120
8,2537,17,17,1653069110
8,11647,17,17,1376673650
12,1504,4,1,618267000
12,1504,12,12,618267010
12,1504,2,17,829903900
12,1504,4,17,615792850
12,1504,12,17,615792970
12,1504,4,4,615792770
12,1441,2,1,587165790
12,1504,2,17,743798130
12,1441,17,17,476382070
12,1504,1,17,702173580
12,1504,1,7,739483840
12,1504,1,16,615792630
12,1504,1,17,1591901710
5,1504,2,17,1118238510
8,2159,1,17,546158650
8,6292,1,1,1605732960
8,6231,1,17,1270333490
8,1026,1,17,1018843730
8,2146,4,1,247886640
8,1931,16,16,232803510
10,12471,1,1,556301680
8,2183,4,4,814450650
8,989,4,4,1566155550
8,12490,1,18,1039812790
8,6088,17,17,1653032040
5,2129,14,17,902342870
5,2125,17,17,1145435040
5,46,19,13,611877820
8,6308,1,17,830056450
5,2129,17,2,1258542460
5,2129,14,17,901672670
8,12462,1,17,1620889230
8,12461,2,1,1624030620
8,6503,1,1,1614032560
8,12461,2,17,1517325480
8,6096,13,13,1623991370
8,12461,6,6,1594615270
8,12461,1,17,1571188640
8,12461,17,0,1642775260
8,12461,17,17,1516570280
8,6096,1,1,1618790950
8,2927,1,17,1454328800
8,6096,2,13,1609788210
8,12461,1,17,1598300300
8,1926,12,12,1100702290
8,1926,1,1,814092500
8,1926,2,1,1570397350
8,1926,12,17,1027505180
8,1926,1,17,1645722960
8,1926,1,17,1483561380
8,1926,3,17,1556164410
8,1926,12,17,953420560
8,1926,2,1,1615290120
8,1926,2,17,1593859140
8,918,4,17,733007410
8,1926,2,1,1647215650
8,1925,1,17,1519394950
4,327,9,1,1509932070
4,6839,17,17,645674370
6,325,17,17,1655540480
4,325,1,17,1616231510
6,340,1,17,1547819380
4,327,17,17,1176024870
4,6839,1,17,1103625660
6,6839,0,17,599761420
4,326,17,17,972587070
4,327,12,12,1297307450
4,6839,16,16,1085857950
6,6839,14,17,968603780
6,874,1,17,1650692080
8,1932,7,17,813713230
8,2643,1,1,1511770180
8,1943,1,11,1569405630
8,1942,18,1,1072562400
8,1942,18,1,879241840
8,1943,17,1,1457660310
8,1943,4,4,1447994740
8,1909,4,4,1538720240
8,1943,1,11,1568096960
5,445,14,10,1255221810
5,446,1,2,1031803570
5,455,3,13,1312668940
5,11258,4,17,1505289440
5,2201,2,17,1030476920
5,479,1,1,1615055980
5,557,12,12,1213360340
5,444,2,17,879838740
5,446,1,1,1427777270
5,554,1,17,1458008030
5,479,1,1,1582539260
5,479,14,17,1571898320
5,478,9,17,1143200230
5,444,1,1,457220750
5,11133,4,1,1538320430
5,446,1,13,1305489630
5,446,1,1,1176918350
5,501,17,1,1204070600
5,501,1,17,1560496390
5,1837,1,1,168045330
5,1756,4,4,594259920
5,552,16,16,1609936210
5,534,1,17,1072848140
5,402,1,17,949288780
5,11131,1,1,949578490
5,501,1,17,1413776810
6,6315,17,17,1368579420
11,2377,3,3,587752190
6,2912,0,14,1081377690
1,96,14,1,947752970
1,96,18,17,1011871740
8,1339,3,3,728120490
6,6381,4,1,1064672760
1,96,1,1,774316760
6,6802,17,1,1232599490
5,11258,1,17,683331980
5,1837,17,17,1450422520
5,1837,1,17,1406331110
5,11223,1,14,1479204000
5,1837,4,4,1612029400
5,11114,4,4,1556614120
5,1837,4,17,794178040
5,1838,17,17,1652556800
5,1191,1,17,1368882870
8,1191,1,2,761032810
9,1191,2,1,1321568310
9,1184,2,17,630997610
9,1191,2,2,1118890280
5,513,1,17,1172250720
14,2903,1,13,521841270
9,1186,19,17,1086740650
14,1191,7,7,1026005150
5,1191,4,17,1389793860
0,434,4,1,1514343910
9,1191,2,1,1321568540
9,1184,17,17,1334467090
9,1191,14,1,1495501470
9,326,2,17,1334626160
9,1154,1,17,1558782800
9,1154,1,1,195608930
9,1154,4,17,1304914100
14,1154,17,17,1458481080
9,1154,17,1,1420886690
9,1154,1,17,1157454230
9,1154,1,17,1581076920
9,1154,2,17,1648948040
8,1685,4,2,1522936120
9,1154,14,17,1585819800
9,1154,4,1,1559481430
8,12218,19,1,1555956100
8,2286,16,1,1655145140
8,6503,7,1,1649683400
8,12461,1,1,923939850
8,6500,16,1,1119192840
8,6502,4,17,1060494660
8,1035,10,17,1497566050
8,1039,1,1,1264975970
8,6505,1,1,672092630
8,2291,12,12,1593199800
8,6502,1,17,1492806210
8,1076,4,4,1183167140
8,6503,1,1,1504942290
8,2642,17,17,1267646880
8,6104,17,17,588147930
8,131,17,1,1112338080
8,131,18,14,1529714050
8,1026,12,12,1335992610
1,131,6,6,1279076580
8,1938,1,1,773910250
8,1581,1,17,1053569740
8,971,1,17,1428066220
8,971,2,17,1602777720
8,987,4,1,712908950
8,1171,1,17,1186022170
8,987,1,1,557395470
8,987,4,17,1619813640
8,987,1,17,1645773430
8,987,1,1,1297451700
8,987,11,18,738242050
8,987,1,17,85308970
5,1771,1,17,1588405330
5,1771,1,17,1643362790
5,433,1,17,689989180
5,1771,11,11,1615046400
1,6675,1,1,513687680
5,1771,12,12,1460988850
5,1845,3,13,1013184730
5,1843,17,1,1530719690
5,1843,1,17,1607640770
5,1441,14,1,560293850
5,1843,1,17,1584686940
5,1845,1,17,1527193610
5,1843,17,17,1589701540
0,226,17,17,1166282630
5,226,17,17,1581516250
0,220,5,5,1603482620
8,1639,17,1,1111196810
8,6389,4,4,1088228060
5,11162,14,11,915044060
0,2169,1,17,1184525980
6,1758,4,4,1486559950
0,1276,16,16,223608620
8,226,17,17,696209410
0,226,17,17,607696180
0,12182,2,17,1424539540
5,46,19,13,792938890
2,174,17,17,1402073070
2,174,17,17,1262334050
2,174,14,17,1526303750
9,1687,1,17,385740120
8,1687,1,17,884711550
9,1687,14,17,264000710
9,1685,1,17,230336810
14,1687,2,17,261107490
9,1218,4,1,1500008380
14,1685,9,9,676213350
14,1648,3,3,709582840
9,1687,19,19,486352960
14,1687,2,17,1120515410
9,1687,2,1,267429040
9,1227,2,17,837434410
9,1224,1,17,894960400
9,1687,2,17,257035030
9,1687,17,17,609999420
9,1687,4,4,579066410
6,1648,1,17,676107640
6,12112,1,17,962324010
6,6275,1,17,804538450
6,6275,1,16,1615809100
6,6275,17,17,891570480
6,1226,2,17,1237594390
6,6275,1,16,750624030
6,6275,1,17,813249090
6,6470,19,17,634415610
6,6273,1,1,689075960
6,51,1,1,644576210
6,6273,1,1,1041183910
6,6273,4,1,560887340
6,6273,4,4,560669150
6,6273,4,1,225674110
6,6273,14,17,1379446340
6,6273,4,4,157919190
6,6273,9,17,954408980
8,12426,1,17,1607040940
10,12428,7,5,1617077450
8,1101,3,3,1308925350
10,12426,1,17,1157658570
8,12426,17,5,1588053790
8,12426,1,17,1559645180
10,354,12,12,259326110
10,12426,17,17,1223373250
8,12426,19,19,1643420050
10,1311,17,17,1071181460
10,12426,1,17,1439164320
13,1560,4,4,1184678180
13,1560,1,1,1100298820
13,1560,17,1,571641630
13,1560,1,1,1087027560
13,1624,2,17,556240990
13,2652,4,17,1590285610
13,1560,1,17,1087103950
13,1560,1,1,1100326910
13,1560,3,1,1099736600
13,1560,17,1,571640200
8,186,2,9,1372751050
8,141,9,17,988929290
2,180,14,17,734307190
8,155,2,1,1107096190
2,180,1,1,554162900
2,180,0,17,1232127810
5,6451,14,17,1022803430
2,180,14,1,1269054280
6,6358,1,17,711399640
6,6443,2,17,701152930
6,6443,0,19,1261743450
6,6443,1,1,611712030
6,6443,19,19,1261872680
6,2174,10,17,624445210
6,6443,3,3,1094286770
6,1665,4,4,93054100
6,6443,5,17,749132800
13,2071,2,17,1546191550
13,2071,4,17,730833120
13,2071,4,17,1530650730
1,2071,17,17,1575425060
13,2071,17,1,1442196070
13,2071,4,17,1416133190
13,2071,1,1,1612290520
6,6312,14,17,1468728400
6,6932,1,1,1477957980
6,6312,4,17,545496040
6,6312,5,17,1284571190
6,6312,1,17,1535057800
8,6312,1,1,1255980300
6,6312,16,17,1234492970
8,6548,2,17,911106820
8,6312,1,17,1495447240
6,6548,19,19,1264269090
6,6548,1,17,1363829750
5,502,1,1,1556273580
5,436,1,1,1308568100
5,455,1,1,1392914150
5,547,1,1,1641461790
5,11112,1,1,1426380440
5,502,1,1,1336023040
5,502,1,1,1594267450
5,455,1,1,1396115430
5,502,17,13,1112684230
5,502,1,1,1276440500
5,502,1,1,1280612930
5,502,1,1,1100003560
5,6091,4,1,1249648790
5,11239,17,7,1467229400
5,485,1,1,1035272300
5,388,12,12,607290450
5,388,4,4,1211368490
5,6091,17,17,1213114640
5,2180,4,1,1245015870
7,855,17,17,1583673690
5,855,1,14,1596069880
7,855,4,4,1562013890
7,855,1,14,1649462800
7,1319,1,1,675247300
7,855,14,17,659836600
7,1901,14,14,1556267750
7,855,1,17,1590055500
7,855,16,16,1581751500
7,855,2,19,1602534560
7,855,2,1,1532737670
7,855,1,1,1597402990
8,1559,1,1,831164330
8,2353,2,17,896030620
13,1559,17,1,1447144610
13,1559,4,17,1449890740
13,2353,17,1,1340853890
13,2353,4,17,1507822990
8,1290,4,4,1540130280
8,2353,17,1,1449396810
13,2353,17,1,1340870380
13,1559,1,1,460409940
10,1314,1,17,899287110
8,1314,1,1,885028280
10,1314,12,12,1356163270
10,1314,1,17,787856460
10,1314,2,17,1520509800
12,1468,17,17,1497056080
12,1468,17,17,1613550290
12,1468,17,17,877165300
12,1469,14,17,1378438040
12,1468,17,17,1470590210
12,1468,4,4,1621876300
12,1468,17,17,1614809340
12,1468,2,17,1535669840
5,422,19,11,1270584950
5,1854,12,12,1002096660
5,2188,1,17,1634031340
5,374,1,17,1608862080
5,11223,12,17,1105628560
5,1853,1,17,1608860960
5,1849,17,17,1118678570
5,2369,1,1,1601790400
5,2203,17,17,1354549700
5,1836,1,1,1645802530
5,510,1,1,1638510040
5,1836,14,17,698795160
5,11112,1,17,1494614260
5,44,17,17,478760020
5,1836,18,1,1505495580
5,455,12,12,1589155220
5,11181,4,17,693396690
5,547,2,16,156153120
5,1835,1,17,1477752000
5,11224,1,1,1099920460
5,534,1,1,974553670
6,6359,1,17,1609904890
6,6359,1,17,1578480020
6,6359,17,17,1487710750
6,6359,2,17,1350871700
8,6359,17,17,1653641950
6,6359,17,19,1460843470
5,2192,19,13,1248839960
5,394,1,17,1497066020
5,404,14,17,1313880760
5,11222,1,1,879461060
5,383,4,1,1202951110
5,411,18,18,1082747600
5,2132,14,17,941163090
5,2132,18,18,803673280
5,411,4,16,1419582160
5,2132,1,17,795847040
5,424,4,17,1121178470
5,2132,17,17,814795470
5,411,14,17,869578260
5,11151,1,1,1166794540
5,403,1,1,877360110
5,2125,7,7,622768010
5,2129,1,1,529702830
5,420,1,1,1243492480
5,547,13,5,863892480
5,407,17,17,465752030
5,11151,1,2,594829200
5,379,12,12,893313350
5,406,12,12,277309360
6,6763,1,17,1082736740
6,6763,9,17,82313180
6,6763,9,17,1644357030
6,6763,9,17,1499035590
6,6763,3,1,1206600290
6,6763,9,17,79410280
6,6763,9,17,78869480
6,1781,1,1,1397990220
6,6772,18,17,102844580
8,1088,1,1,241423840
8,1086,14,17,1559215970
8,2815,1,17,247350820
8,1089,1,17,533701640
8,1086,1,1,724041520
8,1088,1,17,1456289900
8,12352,1,1,1381070810
8,1088,17,17,1126453630
8,12348,17,17,1548993070
8,12350,1,17,1458247030
8,2815,12,12,865552820
8,2196,14,17,122771910
8,2813,1,1,1336659810
12,1534,1,17,1651561530
12,1456,9,17,1583311440
12,1499,1,17,570324070
12,1503,12,12,1318211040
12,1477,17,1,1429852900
12,1503,4,17,1287936070
12,1477,4,17,1569853070
12,1470,2,1,1354039500
12,1496,4,4,1650365680
12,1503,11,1,1312220980
8,12237,1,1,1254136000
8,786,1,17,1455762220
8,10799,2,17,931621020
8,10799,2,17,1144286420
8,2107,1,1,1642135380
8,2297,17,1,1396232260
8,10799,4,1,565843520
8,783,4,17,229253680
8,12237,2,14,1033574560
8,10802,1,17,1577011250
8,783,5,1,1303352010
8,10799,1,1,678079190
8,1020,1,17,1650775630
8,1124,16,16,775175630
8,1124,17,17,1644977720
8,6890,16,16,1563105550
8,1120,4,1,1410731130
8,1124,13,19,1540969830
8,1123,1,9,1236251200
8,1124,17,1,1629326140
8,1129,17,17,1276005760
8,6890,4,1,1650622130
8,1124,1,1,1629321200
8,1020,4,4,1581758790
8,1124,17,17,1586674240
8,6888,1,1,1285536290
8,6861,4,0,1525275040
8,1120,4,17,1204387710
8,11346,12,17,783154010
8,11346,12,17,1378410720
8,11346,12,17,950172140
6,11346,17,1,1567869930
8,11346,12,17,882876050
11,1425,1,1,689685040
11,1425,17,17,633458860
11,1425,9,17,854091460
11,1872,1,17,511368540
11,1428,17,17,1020357280
11,1425,1,17,637272050
11,1425,16,16,1644287800
8,1425,1,17,640957650
11,1427,17,1,161371400
11,1425,4,1,1626951350
8,1425,16,16,1281551210
11,1428,1,17,1078623020
11,1425,17,17,528705900
8,6649,12,12,837006800
8,1158,1,17,952162030
8,1893,17,17,1475143140
8,1959,11,17,1354741710
8,1158,14,17,1493554800
8,1158,4,17,1142768490
8,1158,10,17,1632142230
8,1158,17,17,1217984030
8,1142,1,4,1093671050
8,6668,1,17,1584769650
3,215,4,11,1331656190
8,1064,6,6,1513776270
6,6668,1,16,1387621040
8,1072,1,17,1467827030
6,6668,17,17,1325101620
8,6668,1,17,1205533050
6,6668,1,17,1575379410
14,1663,2,1,1207078760
8,6660,14,17,604947130
8,1662,1,17,228647790
14,6862,16,16,1648167360
14,1663,1,17,584887730
14,1663,4,17,1601217220
8,1120,17,5,1539151890
14,10784,0,17,546224320
14,1663,4,16,1320600120
8,6861,16,16,1047375920
4,2018,1,1,857195310
4,220,12,12,905247240
4,2018,12,12,781336160
12,6823,12,17,1592757590
4,2018,12,12,1252369950
4,2018,12,12,1397439810
4,2018,1,17,857188180
8,2018,12,12,1007675250
4,2018,12,6,1399502330
4,2018,12,12,1565978060
4,2018,18,17,1330759200
8,12349,4,4,1441520880
8,2195,1,1,1588965110
8,10809,2,1,1497381290
8,2195,1,1,618642790
8,2195,1,1,1654805820
4,2405,2,17,994751390
6,2405,1,17,1286121960
8,1075,0,17,1184838680
6,6712,17,18,1616806460
4,6423,1,18,998519570
7,829,9,1,947332560
8,1142,1,17,1609415310
4,2062,17,17,1161209900
4,2405,1,17,749117540
8,2405,1,1,1469465970
6,2405,9,9,636406480
6,2035,1,1,1146351550
12,1510,17,1,1593704990
12,1811,4,1,1275119410
12,1541,4,4,1362353290
12,2843,4,4,1544683010
12,1541,2,1,1455214020
12,2843,17,17,1592936870
5,11116,2,17,1589989400
12,2843,4,17,1334078210
12,1476,4,4,589018230
12,1476,4,17,268239550
12,1541,4,17,943783090
12,1541,2,17,671087050
5,1541,1,17,1139083350
5,11178,17,17,1330551570
5,11178,14,17,941314970
5,508,1,17,856822020
5,11198,1,16,1594870220
5,11178,9,13,982361790
5,2193,17,17,1164843030
5,2193,1,17,1076515120
5,2193,17,17,1652037930
5,2193,1,16,1312878610
5,2193,1,16,1312819750
5,2193,17,17,742407340
5,2193,16,16,68290110
5,2192,19,13,687246340
5,203,17,17,1011857140
5,2193,1,1,730382350
5,381,1,17,509950930
5,2126,17,17,546178180
5,2193,1,17,809041010
8,970,17,17,1316156100
8,970,12,12,1612283190
8,6671,12,12,459434530
8,975,16,16,1395305130
8,12470,12,12,1624769600
8,783,2,17,878818190
8,970,1,17,1628721350
8,974,17,17,1568626460
8,968,12,12,1333278360
8,968,10,1,570681720
8,970,1,1,1320641760
8,1001,4,4,961671900
8,968,1,17,1277362040
8,968,1,9,1603550760
8,782,1,1,1074961960
8,782,1,17,1333095510
8,782,17,17,1468829610
8,10802,2,14,564847350
8,154,2,17,1496080110
8,154,2,17,1088337450
2,153,14,17,1285644080
8,154,1,17,1454059930
8,1166,4,1,1653997430
2,154,4,4,1469828730
8,6445,17,17,1448357800
8,154,1,17,1598279460
8,155,14,14,641476720
2,154,17,17,796264380
8,154,1,1,1140077710
0,2060,2,17,1457978970
8,2532,4,17,1445408360
0,32,1,17,1235060940
8,2531,14,1,1142217760
0,29,1,17,1186401780
0,2060,2,17,1453055780
0,2533,19,19,1383010060
0,32,1,19,1428182370
0,32,2,16,737576120
14,10784,16,16,1475701860
14,1659,17,2,1181192710
14,1659,17,17,1632215440
14,10784,9,17,1547933350
14,1648,1,17,802559080
14,1659,12,12,1223931010
14,1659,4,4,1183646610
5,603,1,17,1240423430
14,1659,12,16,1457199360
14,1659,9,17,1234948810
14,1659,14,13,1489039120
8,12357,1,1,1339684530
8,12357,2,17,961294440
8,12357,17,17,526794270
8,12357,1,13,909403070
8,12357,7,7,1258112950
8,2793,1,1,1588412100
4,2909,1,17,1444993400
4,87,1,14,1110928430
4,2909,14,17,1046417620
10,12478,14,17,1418006210
4,2909,1,17,1398827110
4,2013,19,17,1166386430
4,352,1,1,1095157150
4,2909,14,17,1095191440
10,2909,2,17,574435050
4,2909,1,17,1433633820
4,2909,17,17,1375397380
4,2909,2,17,1375849760
4,11368,1,1,880191100
8,2909,1,17,56215370
4,2909,1,17,1271610360
8,1857,17,17,1604046190
8,6081,19,17,1280790800
8,2867,17,17,1460153800
8,6109,2,17,902644420
8,1857,1,17,1344700110
8,1857,1,1,906816730
8,1857,17,1,1327821710
8,2324,9,9,1342721660
8,1857,12,12,1075650090
8,6280,1,17,1168743310
8,284,2,2,1640506500
3,284,2,17,1648904040
6,233,0,1,1454862760
8,6352,2,1,1648070680
8,12362,1,17,517687830
8,12349,4,4,1555938130
8,2813,4,1,1540008460
8,1094,1,1,1501624990
8,12349,4,4,1524715350
8,12349,4,4,1478769940
10,1278,1,1,636774430
10,1278,1,17,635006710
10,1278,12,12,1321460720
10,1278,10,10,1582240030
10,1278,1,17,707940220
10,1278,1,1,1291317420
10,1278,17,17,1037154890
10,1278,17,1,735346060
10,1350,4,10,1582141880
10,1278,4,10,1577131780
10,1278,1,17,1009917590
10,1278,4,17,1594157950
10,1278,4,10,1301947690
5,441,1,17,1320171730
5,441,1,1,1337686400
5,441,17,1,1610737580
5,441,1,17,1633587130
5,441,1,1,1530538000
5,441,16,16,1641429720
5,441,17,1,1635112320
5,441,11,17,1597775760
6,6355,1,1,851782480
6,6355,1,17,1607436970
6,6355,14,14,996736740
8,6355,1,1,1039278140
6,6355,1,17,941129080
8,6355,1,1,916140660
6,6899,1,1,269140650
6,6355,1,1,94536940
8,12166,1,1,1505775040
6,9339,17,17,1417010910
6,6651,1,17,642131220
8,6355,1,1,791668630
6,6224,1,17,1418615870
6,9132,1,10,991142570
6,6355,1,17,1055878440
5,530,16,19,1434484830
5,530,4,4,952756790
5,530,1,17,1346895920
5,527,1,17,1341767200
5,529,7,7,1517519400
5,439,7,7,1291943160
5,439,7,7,1640978980
5,1800,7,7,1409815050
5,530,7,7,1290555560
5,1831,0,13,945446870
5,530,1,17,1575438380
5,530,1,17,1501323280
5,530,2,17,1128294810
5,1831,1,17,993556210
5,530,17,17,1608164600
5,1831,12,12,1456250770
5,530,7,7,1013991010
14,11258,4,4,1400080660
5,530,7,7,1281306010
5,439,7,7,1610139780
5,530,1,17,935383410
5,530,1,19,1635301680
5,530,7,1,1168409450
5,439,7,7,1453242780
5,439,4,4,1436791420
6,233,2,17,1014209470
3,308,16,16,683110080
3,285,2,17,1585594530
8,285,1,17,559395710
3,309,18,17,1441805100
3,284,2,1,1087983530
3,309,1,1,726825600
3,285,17,1,888131660
3,282,16,17,505203940
3,282,12,12,1441216570
3,6551,17,17,1605446210
3,309,1,1,1161169510
3,284,4,17,572837690
6,285,1,17,255671070
8,283,12,12,265939820
6,1048,1,17,964800030
8,6064,0,17,913946580
8,6064,2,9,1127374530
7,6064,1,1,950477540
7,6064,16,16,1406643970
7,6064,1,1,1302363040
7,6064,17,1,1626389430
8,6064,1,1,1450203000
7,6064,17,17,1653898140
7,12423,16,1,1472578120
6,2539,4,4,1284761680
8,2539,0,19,1633600170
8,2539,17,17,1454787710
8,2539,1,17,1644950270
1,2539,0,17,1137406560
8,2666,14,17,1106831510
1,2539,1,1,1618128940
8,2539,1,17,1644952620
1,2539,19,13,1618123910
8,2539,2,17,1478820680
1,2539,2,10,1523955310
8,1647,1,1,637287330
8,1866,17,1,1540368810
1,2539,19,13,1618144230
8,2539,17,17,448511690
6,6578,16,16,1146827110
8,1167,16,1,1002261570
6,2365,17,17,992826510
6,6671,16,16,1313742360
6,6671,1,1,1031636060
6,6671,1,17,659360960
8,12243,17,17,740977460
6,6671,4,1,1021985840
6,6671,1,17,1122420360
13,1599,19,17,1582837690
13,1599,10,17,1655159940
13,1589,1,17,1592026960
13,1599,19,19,559496790
13,1596,4,16,250792300
13,1599,12,17,722836990
13,1599,16,16,1372809480
13,1587,2,17,520456370
13,1599,16,16,829524140
13,1598,16,16,726408000
13,1599,4,4,1160374460
13,1599,1,16,916401040
13,1599,16,16,241193720
13,1598,17,1,580581830
13,6793,16,16,281371590
8,990,12,12,1237699740
8,990,12,12,1015609000
8,11355,1,17,1425797930
8,12369,1,17,1568893580
8,12370,12,12,1412897970
8,12369,4,1,730283530
8,12369,1,17,1438808400
8,12370,1,17,1572925270
8,990,12,12,1240496810
8,990,12,12,1140339920
8,12369,12,12,766141390
8,1119,17,17,1510147630
8,6060,17,17,585278200
8,6060,1,17,572311130
8,6060,4,4,1614636380
8,1119,1,17,1403738560
8,1101,1,1,1125935540
8,2639,17,17,1066996100
8,1884,2,17,1513489120
8,1884,4,17,1076806930
8,1040,1,1,781749660
8,1884,1,17,1526938100
14,2080,4,7,571347510
14,2080,5,17,548173420
14,2080,1,1,1087421520
5,2080,14,17,455019100
5,2905,17,17,1461167210
5,2080,12,12,733253080
14,2080,1,1,1616532320
5,1656,7,7,1087612560
2,11255,2,17,1595721090
5,2080,17,1,1626895640
5,2080,10,17,977340110
8,2279,17,17,1536618070
8,11299,17,12,1587844850
8,2279,4,17,1273538430
8,2279,1,1,1396536470
8,1024,14,1,1415539020
8,11299,17,17,1417462200
8,11299,4,1,1156463800
8,7046,16,16,1395750640
10,12481,1,17,1183751500
8,2146,1,17,1428253450
5,2367,4,17,1429762680
1,6253,1,1,1279432550
13,1631,10,10,1562757300
8,2907,12,12,1574875570
8,2907,1,17,1574390170
8,12446,4,4,1574850170
13,2907,4,4,563807100
13,1630,1,1,1325663120
8,12446,4,4,1606882200
13,2907,17,17,1589315930
13,2907,17,17,948669860
13,2907,2,17,1208109940
13,2907,17,17,1530693080
8,123,1,17,1313484240
8,2907,10,10,1530674240
5,463,1,17,792158500
5,11132,1,17,1292677310
5,510,1,1,1603820000
5,1829,1,17,1148845590
5,463,16,1,1233594260
5,463,3,1,1211801220
5,463,17,17,1404707010
2,134,14,14,1579672130
2,134,1,1,801252300
2,134,4,4,1107956940
2,134,17,17,1569135430
2,6853,2,1,1121592830
8,12397,16,16,1426967560
8,12397,4,17,1524744980
8,12397,12,16,1459515310
8,12397,12,16,1220747720
8,12397,16,16,592845990
8,12397,4,4,277007180
8,12397,1,1,1057797520
8,12397,12,16,1363711520
8,12397,1,17,1628409720
13,2372,11,11,1482224970
5,6079,5,19,1592398150
8,2372,16,16,1646279450
13,2372,19,4,1437527950
13,2372,1,4,1194816860
13,2372,14,1,1534928690
13,2372,1,1,1379885140
13,2372,1,1,1463095740
13,2372,1,17,1205688760
13,2372,1,17,1474756930
13,2372,19,4,1653460490
8,12468,4,17,1175045750
8,993,1,1,1106588530
8,993,1,17,959384160
8,12371,9,3,1536111200
8,993,0,1,1395445120
8,993,2,17,1653109550
8,993,4,1,1519279610
6,6234,19,14,622724760
5,46,19,13,763819440
6,6234,4,14,872990540
6,6388,4,12,1285748640
6,6234,2,17,624664730
6,6394,1,17,1128974740
6,6389,1,17,269146180
6,6234,19,14,622724670
6,6291,2,17,774389280
